,Title,ConRate,DesRate,Author,Date,Content,BookCode
40,반도체 전공 면접 관련 책으로 추천,5,5,choonheez97,2020-08-28,"반도체 8대 공정 및 소자 관련하여 궁금한 점이 많았는데, 위포트 온라인 무료 강의를 통해 이 책을 알게되었습니다.무료 강의에서도 나오지 않은 내용들이 많기 떄문에, 강의 들으시는 분들은 책을 사는 것을 추천드립니다! 강의 내용은 생략된 부분이 많은데, 이 책은 거의 다 나와있어서 좋은 거 같습니다. 반도체 소자 및 공정에 대해서 잘 모르시는 분들은 책 사서 한번 쭉 읽고 공부하시면 도움 많이 될 거 같습니다내용이 쉽고 알차게 잘 설명 되어있고, 현재 반도체 회사 직무 면접에 대해서 알고 싶으시면 구매 추천드릴게용~!",9791161980911
41,엔지닉 반도체 전공면접 합격의 모든 것,5,5,찡긋,2020-08-24,책의 내용이 알차서학과 커리큘럼으로 배운 내용을 다시한번 상기 할 수 있었으며어떤 식으로 면접에서 접근할지 파악할 수 있었습니다취업이 이번이 처음이라 많이 막막했는데 해당 인강과 더불어 책을 보면서 많은 도움이 될 것 같습니다다음에도 이와 같은 스터디를 통해 전공에 대한 이해를 한층 돕고 싶습니다...........................................,9791161980911
42,독학으로 GSAT 준비하기 제일 좋은 책,5,5,흠냐삐약,2020-08-23,"서포터즈를 통해 이 책을 알게되었고 속는셈 치고 책을 구매한 후 공부하였습니다.최신기술을 포함한 취업, 직무, 기업 관련 정보도 정말 알차게 구성되어 있습니다.만약 반도체 관련 지식이 어느 정도 있다면 다시 정리하기에 매우 좋은 책이라고 생각합니다.5만원 넘던 전공도서보다 오히려 더 간결하고 읽기 쉽게 정리되어 있어서 놀랐습니다.만약 삼성과 하이닉스를 목표로 하시는 반도체 취준생이라면 강추 합니다.",9791161980911
43,제목을 qks입력해주세요,5,5,kym8121,2020-08-22,"이번 반도체 취업기초 2주완성 스터디에 참여하게 되면서 좀 더 높은 효율을 위해 ""반도체 전공면접 합격의 모든 것"" 책을 구입했습니다.기계과를 나와서 반도체에 대한 지식이 많이 없었습니다. 그러나 엔지닉 반도체 전공면접 이론 완성편을 공부하면서 반도체 8대공정에 대한 전반적인 지식과 반도체 동향에 대해 알 수 있었습니다. 8대 공정에 대한 기본적인 지식뿐 아니라 심화내용도 포함되어 있어서 반도체 관련학과인 학생분들도 많이 도움이 될 것으로 생각합니다!!! 반도체 회사 직무 면접에 대비할 수 있게 단원마다 간단한 질문과 답변이 포함되어 있어서 직무 면접에도 대비할 수 있다는 점이 좋은 것 같습니다.",9791161980911
44,반도체 산업 대비를 위한 교재,5,5,soomi525,2020-08-21,"비전공자로서 반도체 회사를 준비 중이라 구매했습니다. 산업, 소자 기초 등 반도체에 대한 기초적인 것부터 관련 기술과 이슈까지 담겨있어서 좋았습니다. 소자와 공정은 다른 교재에서도 많이 다루고 있는데 공식만 적힌 것이 아닌 친절한 설명과 그림까지 있어서 차근차근 이해하기에 좋을 것 같아서 기대됩니다. 특히 다른 교재에서 다루지 않는 반도체 기타와 기술동향이 있어 좋고, 부록인 핵심용어집도 도움이 될 것 같습니다. 책 구성이 깔끔해서 눈에 잘들어오고, 입문 기초내용부터 전공심화 내용까지 담겨져 있어서 한 권으로 공부하기 편합니다.",9791161980911
45,반도체 직무에 합격하려면 봐야하는 책,5,5,sodehd,2020-08-21,"졸업하고 상반기에 처음 취업 준비를 시작하면서 어려움이 많았습니다. 삼성전자, 하이닉스 등 반도체 관련 직무에 지원하려고 해도 아는 것이 부족해 서류 전형인 자기소개서를 쓰는 것부터 막막했습니다. 이 책을 통해, 반도체 산업을 이해하고 반도체에 대한 이론들을 배울 수 있습니다. 또한 취업 성공을 위해 가장 중요한 기업 채용 분석이 나와있으며, 전공 면접 대비에 많은 도움을 받을 수 있을 것 같습니다. 열심히 공부하여 하반기에 꼭 취뽀 하고 싶습니다!!",9791161980911
46,[도서] 2020 엔지닉 반도체 전공면접 합격의 모든 것 이론 완성편,5,5,wnwls0206,2020-08-21,반도체에 대해 1도 몰랐는데 책을 사고 강의를 보면서 많이 배웠습니다. 그리고 반도체 외사에 합격하기 위해 나한테 부족한 부분을 채울 수 있었고 어떻게 준비해야하는지 느꼈습니다. 2주 완성 이지만 알찬 내용들로 꽉찬 책이었고 소자부터 각 8대공정에 좋은 자료들이 많았습니다. 하반기에 꼭 취뽀하겠습니다. 엔지닉 반도체 이론성편 굿! 다른 분들도 이 책을 활용해서 좋은 결과 받으시길 기원합니다.,9791161980911
47,"믿고, 보고, 읽고, 공부하는 반도체 이론완성편!!!!!",5,5,kimjh4786,2020-08-21,"기계과를 나와서 반도체에 대한 지식이 많이 없었습니다. 그러나 엔지닉 반도체 전공면접 이론 완성편을 공부하면서 반도체 8대공정에 대한 전반적인 지식과 반도체 동향에 대해 알 수 있었습니다. 8대 공정에 대한 기본적인 지식뿐 아니라 심화내용도 포함되어 있억서 반도체 관련학과인 학생분들도 많이 도움이 될 것으로 생각합니다!!! 특히, 반도체 기업을 대비하여 준비하시는 취업준비생분들에게 적합한 책입니다. 직무 면접에 대비할 수 있게 매 단원 간단한 질문과 답변이 포함되어 있어서 직무 면접에도 대비할 수 있다는 점이 가장 좋은 것 같습니다.!! 완전 추천합니다!!",9791161980911
48,엔지닉 반도체 전공면접 합격의 모든 것 이론 완성편,5,5,882215wn,2020-08-21,"1. 좋은 글귀, 마음에 드는 가사 인상 깊은 영화 대사 등을 메모해 주세요.소자, 공정 반도체 관련 지식을 풍부하게 획득할 수 있어서 좋은 것 같아요.. 화학과라서 반도체에 대해 생소했었는데 그림이나 글이 잘 읽혀서 전공공부하는 데 많은 도움이 되었습니다. 2. 출처를 넣어주세요.  ex) 234page, 4번 트랙<사랑해>, <브리짓존스의 다이어리>에서 브리짓의 대사전체 page..",9791161980911
49,반도체,5,5,wasound,2020-08-20,"엔지닉에서 반도체 2주완성 스터디에 참가하게 되었는데요, 반도체 산업과 동향, 기업 채용 가이드와 반도체 소자에 대한 설명, 8대 공정 등 반도체에 대해 전반적으로 다룹니다. 반도체에 대한 전체적인 이해가 필요할 때 한 번씩 읽어보면 좋을 것 같고, 면접 대비랑 제 역량에 맞는 직무를 선택하는 데 있어서 굉장히 도움이 많이 될 것 같습니다. 그리고 삼성전자나 SK하이닉스같은 반도체 기업의 기출 문제도 같이 알려주면서 공정에 대해 설명하는데, 이런 점 덕분에 상세한 이해가 가능한 것 같습니다.",9791161980911
50,2020 반도체 스터디,4,4,c0918,2020-08-18,엔지닉에서 하반기 취업 준비를 하며 반도체 2주완성 스터디에 참여하게 되었습니다. 학습 효율을 높이기 위해 책을 구입했습니다. 이 책은 반도체 이론과 전공면접을 위한 것을 담고있습니다.반도체 분야에 취업하기 위해 반도체에 대한 이론공부를 하고 반도체 전공 면접에 대한 내용을 담고 있기 때문에 반도체 회사에 면접에서 많은 도움을 받고 싶습니다.반도체와는 다른 기계전공이라 쉽지 않지만 이 책을 통해 반도체에 대한 기초지식을 열심히 공부해서 반도체 관련 회사로 취업하고 싶습니다. 감사합니다.,9791161980911
51,반도체,5,5,Alex1004kr,2020-08-13,"엄청 자세히 설명돼 있어서 면접을 대비하기에 한권으로 진짜 충분할 것 같습니다  전공서적에 있는 매우 깊은 내용 일부정도를 추가하면서 공부한다면 완벽에 가까운 준비가 되지 않을까 기대합니다 좋은 책으로 함께 공부 열심히 해서 면접 합격하도록 하겠습니다^^                          [도서] 2020 엔지닉 반도체 전공면접 합격의 모든 것 이론 완성편서재범,윤보열,홍기찬,엔지닉 연구소 공저위포트 | 2020년 04월 08일",9791161980911
52,2020 하반기 반도체 취업준비,5,5,리s라s,2020-08-12,"이번 하반기 엔지닉을 통해서 취업준비를 하고 있습니다. 다양한 프로그램들을 진행하던 도중 무료로 2주간 반도체 강의를 들을 수 있다는 사실을 알게되었고 바로 주문하게 되었습니다. 아직 책의 모든 내용을 살펴보진 못했지만, 강의와 함께 병행해서 아주 유익한 정보들을 얻고 있습니다. 이번 취업준비하면서 가장 중요한 순간을 뽑자면 이 순간이 될 것 같습니다. 엔지닉 여러분, 감사합니다!",9791161980911
53,반도체 면접을 위한 단 한 권의 책!,5,5,kiminni0225,2020-08-10,취업 면접을 준비하는 것에는 대학교에서 전공공부 하는 것과는 또 다른 막막함이 있었습니다. 알고 있는 지식이어도 머릿속에서 정리가 잘 되지 않는 느낌이었는데 이 책을 통해 반도체의 전반적인 내용을 훑고 정리할 수 있어 매우 유익했습니다. 또한 학교에서 제대로 배우지 못한 부분까지 자세히 줄글로 설명이 되어있어 명확한 내용을 공부하게 되어 더욱 유익했습니다. 면접을 준비하는 데에 걱정과 막연함을 덜어준 고마운 책이라고 생각합니다.,9791161980911
54,제목을 입력해주세요바,5,5,kym8121,2020-08-10,하반기 취준 준비를 하면서 반도체 취업기초 2주완성 스터디에 참여하면서 효율을 높이기 위해 책을 구입했습니다.이 책은 반도체 전공면접을 위한 것을 담고있습니다.반도체 취업을 위해 반도체에 대한 이론공부를 하고 책 이름처럼 반도체 전공 면접에 대한 내용을 담고 있기 때문에 반도체 회사에 면접에서 많은 도움을 받고 싶습니다.저는 기계전공이라 거의 까막눈이지만 이 책 공부하면서 반도체에 대한 공부를 열심히 해서 반도체 관련 회사로 취뽀하고 싶습니다.,9791161980911
55,반도체 기업 취준을 위한 전공면접 완벽대비서,5,5,gkdudtn624,2020-08-07,"하반기 취준대비를 하며 엔지닉 반도체 온라인 강의를 듣게 되면서 구매했습니다. 과거부터 취준을 하며 엔지닉의 반도체 전공 강의를 잘 활용해왔습니다. 강의와 강의자료의 질은 항상 만족스러웠지만, 반도체 전공면접 대비 책은 꾸준히 발전해왔습니다. 그리고 이책이야 말로 구성과 퀄리티가 가장 만족스러웠습니다. 소자부터 공정에 이르기 까지 좋은 자료들이 한번에 잘 정리된 구성입니다. 이 책과 책 맞춤 강의들을 활용해 하반기 꼭 취업에 성공하겠습니다. 다른 분들도 이 책과 강의를 활용해 꼭 좋은 결과 얻길 바랍니다.",9791161980911
56,취뽀를 위해,5,5,rfvb333,2020-08-05,하반기 첫 취준을 준비하면서 엔지닉에서 교육을 받게 되었습니다. 책 커리큘럼도 너무 좋고 도움이 많이 될것 같아요!! 엔지닉 교육과 이 책으로 꼭 취뽀 하는데 큰 도움을 받고 싶습니당 항상 제목따라 간다고 책의 제목도 맘에들고 여러 도움이 될것 같습니다. 그림역시 이해도 향상을 위해 적절히 잘 배치된것 같습니다. 다들 엔지닉 교육을 통해 원하는 결과 얻으시길 기원하겠습니다.,9791161980911
57,도움되는 책입니다:),5,5,ming,2020-06-23,"학부생 시절 애매하게 배운게 정말 티가 날 정도로 꼼꼼하게 설명이 잘 되어져 있습니다. 특히, 반도체 부분은 강의가 거의 형성이 되어 있지 않아 혼자 습득할게 많았는데 이 책으로 공부하며 반도체 기업 준비에 큰 도움이 되고 있습니다. 책의 제목과 마찬가지로 이 책만 마스터하면 반도체에 대한 기본 이론은 완성할 수 있는 구성으로 이루어져 있습니다. 그림도 중간중간에 있어 이해도를 높인 책이에요.",9791161980911
58,반도체기업 취준생입니다.,4,5,atom3863,2020-04-18,"학교다닐때 열심히 반도체랑 디스플레이를 공부햇다고 생각핶어요ㅎㅎㅎ근데 이 책을 보는데..허술하게 알고있었더라구요. 온라인그터디용으로 사기는 했는데, 너무 만족스러워요. 그림도 컬러에다가 3D구조 상세하게 그려져 있어서 아~이런거 였구나 하면서 새롭게 보이는 반도체 구성도 알 수있고요. 그리고 면접용이라서 지식도 쌓고 면접용 답변도 7~80퍼는 틀이 만들어져 있어서 시간단축하는데도 도움이 만ㅎ이 됐어요. 근데 독학으로 하기에는 심오하고 어려운게 반도체이다보니깐..부수적인 도움이 필요할거같네요ㅎㅎㅎ반도체전공자나 전화기 신소재 화공분들 삼성,하이닉스, 등 많이 쓰실텐데 2주정도 전공공부하듯 천천히 읽어보실것을 추천드려요.두께가 쫌 많이 있어요!그만큼 내용이 풍부해요!",9791161980911
59,반도체기업 취준생입니다.,4,5,atom3863,2020-04-18,"학교다닐때 열심히 반도체랑 디스플레이를 공부햇다고 생각핶어요ㅎㅎㅎ근데 이 책을 보는데..허술하게 알고있었더라구요. 온라인그터디용으로 사기는 했는데, 너무 만족스러워요. 그림도 컬러에다가 3D구조 상세하게 그려져 있어서 아~이런거 였구나 하면서 새롭게 보이는 반도체 구성도 알 수있고요. 그리고 면접용이라서 지식도 쌓고 면접용 답변도 7~80퍼는 틀이 만들어져 있어서 시간단축하는데도 도움이 만ㅎ이 됐어요. 근데 독학으로 하기에는 심오하고 어려운게 반도체이다보니깐..부수적인 도움이 필요할거같네요ㅎㅎㅎ반도체전공자나 전화기 신소재 화공분들 삼성,하이닉스, 등 많이 쓰실텐데 2주정도 전공공부하듯 천천히 읽어보실것을 추천드려요.두께가 쫌 많이 있어요!그만큼 내용이 풍부해요!",9791161980911
60,2020 엔지닉 반도체 전공면접 합격의 모든 것 이론 완성편 기대평,5,5,-,2020-04-12,"현재 삼성전자, SK하이닉스, 세메스, ASML 등 반도체 기업 취업을 목표로 이곳 저곳 쓰고 있는 취준생입니다!이 책은 제목에서 보여주듯이 전공면접을 위한 모든 것을 담고 있습니다!우선, 실제 면접에서 제시된 문제들을 수록하여 기출 문제에 대한 합격 전략을 제시하고 있습니다! 그래서 취업 준비가 처음인 저에게 기틀을 잡아주는데 효과적일 것입니다!그리고 이 책은 이론 완성편이기 때문에 비전공자도 이 책을 보면서 반도체에 대한 기본이론을 공부할 수 있고, 전공자들은 심화 이론까지 단계별로 공부할 수 있어 좋을듯합니다!게다가 前 SK하이닉스 전공 면접관 출신 및 반도체 기업 30년 경력 저자의 실제 직무 경험을 반영하였기에 더욱 더 믿음이 가는 책입니다.이 책으로 모두가 합격하기를 바랍니다!",9791161980911
61,최고의 반도체 전공면접 합격서!,5,5,leetw1995,2020-04-10,작년 하반기에는 아쉽게 GSAT에서 탈락했지만 올해 위포트 GSAT 강의 수강하면서 다시 한번 재도전 준비하고 있습니다. 산업공학을 전공해 반도체에 대한 지식이 많이 부족하지만 2020 엔지닉 반도체 전공면접 합격의 모든 것 책은 저같은 비전공자도 이해하기 쉽고 공부하기 좋은 책입니다! 반도체 분야를 영상으로만 공부하려니깐 많이 힘들었는데 책을 통해 필수 개념과 이론들을 쉽게 이해하고 더불어 전공역량면접까지 대비할 수 있어서 아주 좋습니다. 이 책을 통해 올해는 꼭 삼성전자 취뽀에 성공하겠습니다!,9791161980911
62,2020엔지닉 반도체 전공 도서!,5,5,dmzidzid1215,2020-04-08,"요즘은 반도체 사업에 취업을 준비하는 사람들이 많은데, 비전공자들도 반도체 기본 지식을 공부하기 너무 좋은 책인 것 같습니다.2020엔지닉 반도체 전공면접 합격의 모든 것 이론 완성편을 통해 기본적인 반도체 용어들에 대한 이해도를 높일 수 있고, 기반을 다질 수 있을 것 같습니다.엔지닉 반도체 강의로 반도체 산업에 실무자로 설 수 있는 역량을 키워나가면 좋을 것 같습니다.실무경험이 없는 분들이라면 더욱 이론에 대한 지식과 이해도가 높아야하기 때문에 이 책으로 도움받으면 좋을 것 같습니다.",9791161980911
